Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.311056	0.527948	88.000001	88.235294	
0.001000	0.300046	0.521996	89.185187	88.235294	
0.001000	0.353248	0.530182	87.851853	88.235294	
0.001000	0.291477	0.540192	89.481483	88.235294	
0.001000	0.312219	0.541014	88.592594	89.075630	
0.001000	0.305626	0.545281	88.888889	88.235294	
0.001000	0.255120	0.559258	90.814815	88.235294	
0.001000	0.256406	0.550469	90.962963	88.235294	
0.001000	0.258370	0.552480	89.925928	87.394958	
0.001000	0.314427	0.555906	89.333334	87.394958	
0.001000	0.273227	0.573267	90.370370	87.394958	
0.001000	0.300347	0.590050	88.592594	86.554622	
0.001000	0.265902	0.590868	91.555556	85.714285	
0.001000	0.278315	0.593128	89.925928	85.714286	
0.001000	0.303037	0.577570	89.037038	87.394958	
0.001000	0.288231	0.578535	89.333334	86.554621	
0.001000	0.264720	0.563185	91.555556	88.235294	
0.001000	0.299173	0.574042	88.740742	88.235294	
0.001000	0.283103	0.587384	89.629631	87.394958	
0.001000	0.308221	0.594973	88.296297	88.235294	
0.001000	0.241065	0.596798	91.555556	88.235294	
0.001000	0.243330	0.610700	91.111112	87.394958	
0.001000	0.261781	0.615623	90.814815	85.714285	
0.001000	0.324193	0.612503	88.444445	87.394958	
0.001000	0.285732	0.611546	89.629630	88.235294	
0.001000	0.297478	0.598442	88.592593	88.235294	
0.001000	0.300997	0.600152	88.740741	88.235294	
0.001000	0.282692	0.581198	89.333335	88.235294	
0.001000	0.276360	0.560200	89.925927	88.235294	
0.001000	0.263442	0.534238	90.518520	88.235294	
0.001000	0.207324	0.537382	93.037039	88.235294	
0.001000	0.280810	0.554296	90.814816	88.235294	
0.001000	0.322536	0.569078	88.000000	87.394957	
0.001000	0.259466	0.581579	89.777779	86.554622	
0.001000	0.241463	0.602372	91.111113	87.394958	
0.001000	0.240207	0.598620	90.370371	86.554622	
0.001000	0.264079	0.615169	90.962965	87.394958	
0.001000	0.292574	0.608447	89.333335	87.394958	
0.001000	0.279006	0.602113	89.185187	88.235294	
0.001000	0.307522	0.590913	88.592594	88.235294	
0.001000	0.265866	0.586083	90.074075	87.394958	
0.001000	0.246558	0.589793	90.518520	87.394957	
0.001000	0.272306	0.578172	89.037037	87.394958	
0.001000	0.288640	0.565004	88.000001	87.394957	
0.001000	0.254611	0.583938	91.555556	85.714285	
0.001000	0.251929	0.597879	92.296298	85.714286	
0.001000	0.240769	0.632619	91.407408	87.394958	
0.001000	0.282552	0.670339	90.222224	86.554621	
0.001000	0.270985	0.707651	90.666667	84.033613	
0.001000	0.278956	0.722725	89.925927	84.033613	
0.001000	0.225730	0.715403	91.407409	84.033613	
0.001000	0.264001	0.716410	90.518519	84.873949	
0.001000	0.291313	0.682331	88.148149	84.873949	
0.001000	0.306813	0.650731	87.851853	85.714285	
0.001000	0.261263	0.622876	89.333335	87.394957	
0.001000	0.255301	0.612038	90.222223	87.394958	
0.001000	0.238207	0.613369	91.407408	87.394958	
0.001000	0.234556	0.595487	91.555557	86.554622	
0.001000	0.237441	0.559014	91.259259	87.394957	
0.001000	0.230786	0.541946	92.148150	87.394958	
0.001000	0.247010	0.526993	90.814815	87.394958	
0.001000	0.263000	0.531431	90.814817	86.554622	
0.001000	0.294659	0.543595	89.037038	87.394958	
0.001000	0.226991	0.551975	90.666667	87.394958	
0.001000	0.251781	0.568476	90.962964	86.554622	
0.001000	0.241580	0.565725	90.518520	86.554622	
0.001000	0.248182	0.568211	90.370370	86.554622	
0.001000	0.225922	0.575011	92.740741	85.714285	
0.001000	0.274443	0.584942	90.370371	86.554622	
0.001000	0.243988	0.583465	90.962965	86.554622	
0.000100	0.963826	0.379763	73.355263	90.697674	
0.000100	0.953656	0.361437	72.697368	90.697674	
0.000100	0.825402	0.329467	76.973684	93.023256	
0.000100	0.828991	0.314549	75.657894	93.023256	
0.000100	0.822804	0.310278	75.657894	93.023256	
0.000100	0.591275	0.295683	79.605263	93.023256	
0.000100	0.736413	0.294551	77.631578	93.023256	
0.000100	0.616584	0.302818	82.236842	95.348837	
0.000100	0.506852	0.319998	82.894737	93.023256	
0.000100	0.572508	0.326862	81.907895	93.023256	
0.000100	0.588399	0.332297	82.236842	93.023256	
0.000100	0.643867	0.336927	78.618420	93.023256	
0.000100	0.538701	0.352979	84.210526	93.023256	
0.000100	0.482530	0.359777	84.539473	93.023256	
0.000100	0.543216	0.363673	81.249999	93.023256	
0.000100	0.516609	0.369366	83.552631	93.023256	
0.000100	0.407944	0.369309	87.828947	93.023256	
0.000100	0.421369	0.383343	85.197368	93.023256	
0.000100	0.453823	0.377650	86.184211	93.023256	
0.000100	0.448608	0.380901	85.526315	93.023256	
0.000100	0.440641	0.382339	86.842104	93.023256	
0.000100	0.496285	0.400642	85.197368	93.023256	
0.000100	0.402326	0.406677	86.842105	93.023256	
0.000100	0.470421	0.400852	83.881579	93.023256	
0.000100	0.372630	0.399793	87.171052	93.023256	
0.000100	0.287576	0.409323	90.789474	90.697674	
0.000100	0.406052	0.410656	84.539474	93.023256	
0.000100	0.407961	0.410972	85.855262	93.023256	
0.000100	0.474897	0.417793	85.197368	93.023256	
0.000100	0.383343	0.417796	87.171052	93.023256	
0.000100	0.416717	0.422056	86.513157	93.023256	
0.000100	0.332719	0.421220	86.842105	93.023256	
0.000100	0.312827	0.413362	90.131579	93.023256	
0.000100	0.461851	0.413669	86.513158	93.023256	
0.000100	0.360396	0.405632	89.473684	93.023256	
0.000100	0.377018	0.410111	88.815789	93.023256	
0.000100	0.431484	0.419124	87.171053	93.023256	
0.000100	0.411755	0.424064	87.171052	93.023256	
0.000100	0.422224	0.422294	86.842105	93.023256	
0.000100	0.294734	0.420891	90.789473	93.023256	
0.000100	0.329087	0.410324	88.486842	93.023256	
0.000100	0.372719	0.418141	86.184210	93.023256	
0.000100	0.245614	0.405890	92.434211	93.023256	
0.000100	0.358747	0.416283	88.486842	90.697674	
0.000100	0.320556	0.405434	90.460526	93.023256	
0.000100	0.273008	0.412679	91.776316	90.697674	
0.000100	0.285629	0.411047	91.776316	90.697674	
0.000100	0.329687	0.420461	90.460526	90.697674	
0.000100	0.244882	0.419749	92.105263	90.697674	
0.000100	0.334947	0.419043	88.157894	90.697674	
0.000100	0.310083	0.422454	90.460526	90.697674	
0.000100	0.300226	0.414074	90.131578	90.697674	
0.000100	0.367132	0.426544	87.828947	90.697674	
0.000100	0.289548	0.430145	92.105263	90.697674	
0.000100	0.391636	0.417905	86.842104	90.697674	
0.000100	0.317530	0.420459	90.131578	90.697674	
0.000100	0.274646	0.416623	91.776315	90.697674	
0.000100	0.376196	0.414598	86.842105	90.697674	
0.000100	0.352723	0.427478	90.131578	90.697674	
0.000100	0.229050	0.424805	92.763157	90.697674	
0.000100	0.359745	0.427266	88.157894	90.697674	
0.000100	0.328413	0.433068	89.473684	90.697674	
0.000100	0.348785	0.417954	87.828947	90.697674	
0.000100	0.327703	0.436643	90.131579	90.697674	
0.000100	0.245716	0.427046	91.776315	90.697674	
0.000100	0.244645	0.423337	91.118421	90.697674	
0.000100	0.298658	0.402524	90.789474	90.697674	
0.000100	0.203257	0.388837	94.736841	93.023256	
0.000100	0.397176	0.398938	86.513158	93.023256	
0.000100	0.335652	0.392504	88.157895	93.023256	
0.000100	0.285753	0.402469	91.118420	93.023256	
0.000100	0.249906	0.409915	91.447368	90.697674	
0.000100	0.306276	0.406300	90.460526	90.697674	
0.000100	0.280170	0.402474	91.776315	90.697674	
0.000100	0.291867	0.400212	90.131579	90.697674	
0.000100	0.269974	0.400637	92.105263	90.697674	
0.000100	0.372731	0.421275	88.157894	90.697674	
0.000100	0.288039	0.432730	89.802632	90.697674	
0.000100	0.255277	0.422576	91.447368	90.697674	
0.000100	0.297352	0.425840	92.105263	90.697674	
0.000100	0.378176	0.412215	88.157894	90.697674	
0.000100	0.209975	0.419059	93.750000	93.023256	
0.000100	0.218909	0.413327	92.763157	93.023256	
0.000100	0.312744	0.409884	91.447368	93.023256	
0.000100	0.301668	0.412868	89.144737	90.697674	
0.000100	0.299043	0.428644	90.460526	90.697674	
0.000100	0.301158	0.428661	91.118421	90.697674	
0.000100	0.258395	0.417253	91.776316	90.697674	
0.000100	0.299754	0.421215	91.118421	90.697674	
0.000100	0.251044	0.431012	93.092105	90.697674	
0.000100	0.268424	0.417870	91.118420	90.697674	
0.000100	0.279329	0.415424	89.144736	90.697674	
0.000100	0.260834	0.424981	92.434211	90.697674	
0.000100	0.255881	0.417179	92.763157	90.697674	
0.000100	0.273192	0.418592	90.789473	90.697674	
0.000100	0.217622	0.422319	92.434210	90.697674	
0.000100	0.181479	0.427026	94.736842	90.697674	
0.000100	0.224757	0.422903	92.763158	90.697674	
0.000100	0.290798	0.433306	90.460526	90.697674	
0.000100	0.310177	0.428690	90.789473	90.697674	
0.001000	0.300509	0.396591	91.447368	90.697674	
0.001000	0.266368	0.373068	90.460526	93.023256	
0.001000	0.260005	0.360803	93.421052	93.023256	
0.001000	0.208432	0.340826	93.092105	93.023256	
0.001000	0.252400	0.327187	91.118421	93.023256	
0.001000	0.262016	0.324074	92.105263	93.023256	
0.001000	0.273557	0.333507	91.776316	93.023256	
0.001000	0.212323	0.338599	93.092105	93.023256	
0.001000	0.210295	0.349066	91.776315	93.023256	
0.001000	0.197194	0.362715	93.750000	93.023256	
0.001000	0.175612	0.366594	94.407894	93.023256	
0.001000	0.245815	0.380116	92.763157	93.023256	
0.001000	0.209902	0.387868	92.763158	93.023256	
0.001000	0.225784	0.400381	92.763157	93.023256	
0.001000	0.207185	0.413903	91.776315	93.023256	
0.001000	0.200116	0.431452	94.078947	93.023256	
0.001000	0.274604	0.442727	89.802632	93.023256	
0.001000	0.212870	0.445894	94.736842	93.023256	
0.001000	0.183587	0.461499	93.749999	93.023256	
0.001000	0.238670	0.455203	92.434210	93.023256	
0.001000	0.224241	0.429964	92.434210	93.023256	
0.001000	0.239772	0.439559	93.092105	90.697674	
0.001000	0.179277	0.418301	93.749999	90.697674	
0.001000	0.208858	0.416510	93.092105	90.697674	
0.001000	0.196810	0.401379	92.434211	90.697674	
0.001000	0.185325	0.387864	94.407894	93.023256	
0.001000	0.209251	0.375238	93.092105	93.023256	
0.001000	0.187419	0.374338	93.749999	95.348837	
0.001000	0.173904	0.383937	95.723684	93.023256	
0.001000	0.146377	0.384854	96.052632	93.023256	
0.001000	0.209786	0.420196	93.092104	90.697674	
0.001000	0.154981	0.446838	95.065789	90.697674	
0.001000	0.187810	0.438240	95.394736	93.023256	
0.001000	0.163423	0.430540	94.078947	93.023256	
0.001000	0.155130	0.423908	95.394736	93.023256	
0.001000	0.185463	0.424277	93.421052	90.697674	
0.001000	0.189709	0.429134	93.750000	90.697674	
0.001000	0.176254	0.429649	94.736842	90.697674	
0.001000	0.170494	0.427175	93.750000	90.697674	
0.001000	0.257308	0.419241	90.131578	90.697674	
0.001000	0.166084	0.418496	95.723684	90.697674	
0.001000	0.203068	0.416810	93.749999	90.697674	
0.001000	0.174515	0.407528	93.421053	93.023256	
0.001000	0.155812	0.389127	95.065789	95.348837	
0.001000	0.168769	0.371041	95.065789	95.348837	
0.001000	0.200590	0.344625	92.105262	95.348837	
0.001000	0.119086	0.338028	96.381579	93.023256	
0.001000	0.144525	0.336275	95.394736	93.023256	
0.001000	0.128527	0.333665	96.052632	93.023256	
0.001000	0.166561	0.337629	94.407895	93.023256	
0.001000	0.125419	0.352428	96.381578	93.023256	
0.001000	0.122131	0.355089	96.710526	93.023256	
0.001000	0.155964	0.369544	95.065789	93.023256	
0.001000	0.110368	0.378675	96.710526	93.023256	
0.001000	0.130341	0.382152	95.065789	93.023256	
0.001000	0.190339	0.376674	93.749999	93.023256	
0.001000	0.104745	0.377046	97.697368	93.023256	
0.001000	0.140049	0.381072	97.368421	93.023256	
0.001000	0.171526	0.387461	94.078947	93.023256	
0.001000	0.139385	0.380330	94.736842	93.023256	
0.001000	0.128815	0.389620	96.710526	93.023256	
0.001000	0.123262	0.388348	96.710526	93.023256	
0.001000	0.147300	0.385825	95.394736	93.023256	
0.001000	0.136153	0.397464	95.065789	93.023256	
0.001000	0.167845	0.405880	94.407894	90.697674	
0.001000	0.158842	0.407431	93.750000	90.697674	
0.001000	0.127592	0.411380	96.381579	90.697674	
0.001000	0.165219	0.408602	95.065789	90.697674	
0.001000	0.138361	0.397323	95.394736	93.023256	
0.001000	0.093386	0.398568	96.710526	93.023256	
0.001000	0.150431	0.398973	94.078947	93.023256	
0.001000	0.120128	0.397830	95.723684	93.023256	
0.001000	0.183232	0.396893	94.078947	93.023256	
0.001000	0.166393	0.385016	94.407894	93.023256	
0.001000	0.143521	0.383579	96.052631	93.023256	
0.001000	0.161651	0.385301	93.750000	93.023256	
0.001000	0.158126	0.395809	93.750000	93.023256	
0.001000	0.177985	0.397768	93.750000	93.023256	
0.001000	0.107482	0.383476	96.710526	93.023256	
0.001000	0.158916	0.373424	93.749999	93.023256	
0.001000	0.169848	0.364955	94.407894	93.023256	
0.001000	0.119955	0.340690	96.710526	93.023256	
0.001000	0.148434	0.341583	94.736841	93.023256	
0.001000	0.123022	0.335652	95.723684	95.348837	
0.001000	0.129225	0.334567	94.407894	95.348837	
0.001000	0.134941	0.327820	95.723683	95.348837	
0.001000	0.114401	0.322505	96.052632	95.348837	
0.001000	0.145114	0.328121	96.381578	95.348837	
0.001000	0.132033	0.322337	95.394736	95.348837	
0.001000	0.154091	0.319430	95.065789	95.348837	
0.001000	0.109861	0.320299	96.052632	95.348837	
0.001000	0.162814	0.315662	94.407894	95.348837	
0.001000	0.123567	0.312022	94.736841	95.348837	
0.001000	0.162179	0.314532	94.078947	95.348837	
0.001000	0.125233	0.315801	96.710526	95.348837	
0.001000	0.088634	0.310135	98.026315	95.348837	
0.001000	0.104659	0.307409	97.697368	95.348837	
0.001000	0.122663	0.295119	95.723684	95.348837	
0.001000	0.163038	0.301855	93.750000	95.348837	
0.001000	0.148582	0.304016	95.065789	95.348837	
0.000100	1.533285	0.016259	57.633136	99.319728	
0.000100	1.293067	0.019526	63.905325	98.639456	
0.000100	1.085217	0.026692	69.349113	98.639456	
0.000100	0.924539	0.055126	70.887574	98.639456	
0.000100	0.788251	0.115592	74.437870	96.598639	
0.000100	0.668234	0.184878	79.526627	95.238095	
0.000100	0.584841	0.222938	82.366864	94.557823	
0.000100	0.580725	0.258201	81.301775	93.877551	
0.000100	0.468872	0.251937	86.508875	93.877551	
0.000100	0.467266	0.231371	85.680473	93.877551	
0.000100	0.421911	0.209051	88.520710	95.918367	
0.000100	0.402961	0.210972	87.455621	94.557823	
0.000100	0.325657	0.203979	91.242603	95.918367	
0.000100	0.410575	0.188868	87.337278	97.278912	
0.000100	0.362197	0.175638	88.875739	97.278912	
0.000100	0.360641	0.160660	89.704142	97.278912	
0.000100	0.350877	0.165301	90.059172	97.278912	
0.000100	0.299771	0.153486	91.479290	97.278912	
0.000100	0.319238	0.145195	90.650887	97.278912	
0.000100	0.363322	0.143871	90.177515	97.278912	
0.000100	0.328238	0.147146	90.295858	97.278912	
0.000100	0.271647	0.141721	92.307692	97.278912	
0.000100	0.279919	0.128063	91.360947	97.278912	
0.000100	0.267496	0.124372	93.017752	97.278912	
0.000100	0.285025	0.117699	92.662722	97.959184	
0.000100	0.294515	0.109567	91.242604	97.959184	
0.000100	0.287085	0.102509	91.360947	97.959184	
0.000100	0.261300	0.102064	92.662722	97.959184	
0.000100	0.306257	0.101218	90.177515	97.959184	
0.000100	0.294885	0.106066	91.360946	98.639456	
0.000100	0.262017	0.105668	92.189349	98.639456	
0.000100	0.257322	0.096344	92.662722	98.639456	
0.000100	0.286336	0.099627	91.242603	98.639456	
0.000100	0.248596	0.104176	93.846154	98.639456	
0.000100	0.250751	0.112153	91.597633	98.639456	
0.000100	0.276504	0.102115	91.834319	98.639456	
0.000100	0.256995	0.102215	93.136095	98.639456	
0.000100	0.221031	0.096247	94.201183	98.639456	
0.000100	0.245767	0.096402	93.136095	98.639456	
0.000100	0.253610	0.092260	92.071006	98.639456	
0.000100	0.248661	0.094768	93.136094	98.639456	
0.000100	0.233908	0.091450	92.544378	98.639456	
0.000100	0.235092	0.089362	92.662722	98.639456	
0.000100	0.255419	0.090896	92.781065	98.639456	
0.000100	0.252082	0.091074	92.189349	98.639456	
0.000100	0.191031	0.087520	94.792899	98.639456	
0.000100	0.233772	0.094712	93.491124	98.639456	
0.000100	0.217269	0.090668	93.964497	98.639456	
0.000100	0.207367	0.086690	93.964497	98.639456	
0.000100	0.233754	0.084882	92.781065	98.639456	
0.000100	0.236031	0.087588	92.307692	98.639456	
0.000100	0.211714	0.086997	93.846154	98.639456	
0.000100	0.208303	0.085895	93.964497	97.959184	
0.000100	0.181876	0.082574	95.147929	97.959184	
0.000100	0.223148	0.078805	94.201184	98.639456	
0.000100	0.213169	0.079502	93.609468	98.639456	
0.000100	0.228926	0.073739	92.899408	98.639456	
0.000100	0.248350	0.071558	92.781065	98.639456	
0.000100	0.237681	0.073050	91.952663	98.639456	
0.000100	0.175497	0.072266	95.029586	98.639456	
0.000100	0.198289	0.070973	94.082840	98.639456	
0.000100	0.207515	0.076656	94.674556	98.639456	
0.000100	0.228610	0.077473	92.781065	98.639456	
0.000100	0.193242	0.075811	93.609468	98.639456	
0.000100	0.207321	0.075293	93.846154	98.639456	
0.000100	0.232827	0.076236	91.834319	98.639456	
0.000100	0.196607	0.084918	94.674556	98.639456	
0.000100	0.196736	0.081174	94.556213	97.959184	
0.000100	0.222118	0.080793	93.017751	97.959184	
0.000100	0.195738	0.075414	94.082840	97.959184	
0.000100	0.260717	0.082153	92.307692	98.639456	
0.000100	0.215163	0.083137	93.609467	97.959184	
0.000100	0.204741	0.077943	94.437870	97.959184	
0.000100	0.189574	0.078020	94.792899	98.639456	
0.000100	0.180397	0.076519	94.556213	98.639456	
0.000100	0.200417	0.075797	95.502959	98.639456	
0.000100	0.202327	0.077036	93.964497	98.639456	
0.000100	0.205086	0.073394	94.082840	98.639456	
0.000100	0.237751	0.072063	92.662722	98.639456	
0.000100	0.221077	0.068947	93.136095	98.639456	
0.000100	0.171031	0.070461	94.792899	98.639456	
0.000100	0.190697	0.068586	93.254438	98.639456	
0.000100	0.208414	0.068484	93.727810	97.959184	
0.000100	0.179627	0.067965	94.674556	98.639456	
0.000100	0.171435	0.067576	95.147929	98.639456	
0.000100	0.201750	0.067660	93.491124	98.639456	
0.000100	0.192806	0.068373	94.556213	98.639456	
0.000100	0.165816	0.065164	95.029585	98.639456	
0.000100	0.196737	0.069650	93.964497	98.639456	
0.000100	0.210125	0.066366	93.846154	98.639456	
0.000100	0.184422	0.066721	93.964497	98.639456	
0.000100	0.164416	0.066759	95.621302	98.639456	
0.000100	0.163685	0.067105	94.674556	98.639456	
0.000100	0.197861	0.067455	93.609468	98.639456	
0.000100	0.195183	0.069687	93.964497	98.639456	
0.000100	0.184172	0.064103	94.674556	98.639456	
0.000100	0.189322	0.070192	94.082840	98.639456	
0.000100	0.195522	0.070174	94.437870	98.639456	
0.000100	0.210135	0.070667	93.846154	98.639456	
0.000100	0.208175	0.069316	93.017751	98.639456	
0.001000	0.166648	0.071009	94.911243	97.959184	
0.001000	0.136286	0.073708	95.857988	97.959184	
0.001000	0.199646	0.075856	93.964497	97.959184	
0.001000	0.181267	0.072150	95.621301	97.959184	
0.001000	0.190376	0.067975	94.437870	97.959184	
0.001000	0.156850	0.069615	95.621302	97.959184	
0.001000	0.153965	0.076101	95.502958	98.639456	
0.001000	0.186806	0.081724	93.491125	98.639456	
0.001000	0.161223	0.080373	95.029586	98.639456	
0.001000	0.144309	0.074067	95.976331	97.959184	
0.001000	0.180240	0.068252	94.319527	97.959184	
0.001000	0.162757	0.068321	94.792900	97.959184	
0.001000	0.123864	0.064178	96.449704	97.959184	
0.001000	0.133514	0.064050	95.739645	98.639456	
0.001000	0.140823	0.065417	96.094675	98.639456	
0.001000	0.143399	0.069186	95.621302	98.639456	
0.001000	0.130634	0.066835	96.331361	98.639456	
0.001000	0.150172	0.068960	95.621302	98.639456	
0.001000	0.172370	0.069398	94.201183	98.639456	
0.001000	0.145459	0.068486	95.857988	98.639456	
0.001000	0.147836	0.064275	95.147929	98.639456	
0.001000	0.128949	0.064914	95.502958	98.639456	
0.001000	0.135559	0.063680	95.621302	98.639456	
0.001000	0.108065	0.054334	96.568047	98.639456	
0.001000	0.104526	0.048321	97.041420	98.639456	
0.001000	0.153014	0.048337	95.502959	98.639456	
0.001000	0.121863	0.046350	96.331361	98.639456	
0.001000	0.128416	0.044126	96.213018	98.639456	
0.001000	0.132084	0.046462	96.094675	98.639456	
0.001000	0.113513	0.052800	96.804734	97.959184	
0.001000	0.104963	0.056252	96.568047	97.959184	
0.001000	0.117583	0.058328	95.976331	97.959184	
0.001000	0.091269	0.059483	97.159763	98.639456	
